47113,15, 11, 6698, 14800
47114,15, 12, 9029, 11464
47115,12, 15, 21767, 34054
47116,15, 13, 35030, 42937
47117,15, 1, 47896, 18715
47118,15, 2, 39196, 47034
47119,14, 15, 5579, 24500
47120,4, 15, 39722, 36689
47121,15, 11, 32176, 18102
47122,6, 15, 12491, 33988
47123,5, 15, 28123, 29948
47124,15, 3, 29912, 46186
47125,15, 6, 10385, 32718
47126,8, 15, 8814, 33714
47127,15, 12, 12682, 24278
47128,15, 8, 34754, 14188
47129,5, 15, 2519, 16257
47130,13, 15, 21112, 2028
47131,5, 15, 6652, 9353
47132,11, 15, 27385, 1265
47133,15, 13, 37574, 19016
47134,15, 7, 22370, 6672
47135,14, 15, 5308, 42453
47136,15, 1, 1936, 41337
47137,4, 15, 44007, 44670
47138,8, 15, 45805, 21326
47139,2, 15, 45886, 21129
47140,15, 3, 25250, 23980
47141,15, 0, 47811, 32451
47142,15, 6, 17485, 1918
47143,15, 10, 33129, 31843
47144,15, 13, 6470, 10647
47145,15, 3, 20131, 10549
47146,15, 0, 20768, 17379
47147,15, 1, 8419, 41316
47148,15, 2, 9830, 49077
47149,15, 3, 5041, 24120
47150,12, 15, 28004, 28785
47151,8, 15, 15304, 42663
47152,8, 15, 37588, 9314
47153,15, 3, 41054, 41955
47154,15, 10, 21512, 24787
47155,15, 8, 36963, 1497
47156,15, 4, 29959, 7813
47157,6, 15, 9304, 9852
47158,9, 15, 9431, 13264
47159,15, 11, 42823, 33552
47160,2, 15, 40869, 16116
47161,15, 8, 13868, 34955
47162,10, 15, 19520, 5378
47163,15, 14, 25844, 35942
47164,8, 15, 22005, 16100
47165,10, 15, 35050, 35489
47166,15, 7, 27189, 43861
47167,9, 15, 39489, 15584
47168,15, 3, 1595, 26876
47169,10, 15, 35437, 27907
47170,3, 15, 40761, 20086
47171,2, 15, 20442, 10821
47172,5, 15, 13160, 12849
47173,15, 1, 42586, 38948
47174,6, 15, 20831, 42328
47175,11, 15, 17946, 29731
47176,15, 14, 13331, 38757
47177,13, 15, 4986, 47292
47178,15, 7, 21696, 19967
47179,7, 15, 45297, 28169
47180,10, 15, 136, 18689
47181,15, 14, 23716, 47166
47182,10, 15, 19168, 32869
47183,15, 14, 41579, 35895
47184,15, 12, 46065, 40160
47185,15, 10, 32646, 29786
47186,14, 15, 35506, 49546
47187,10, 15, 29385, 32207
47188,15, 9, 28353, 7548
47189,15, 6, 15548, 33085
47190,1, 15, 19052, 26748
47191,15, 7, 29972, 42055
47192,15, 13, 39918, 36298
47193,15, 7, 16557, 33472
47194,15, 4, 5769, 28755
47195,10, 15, 46022, 20102
47196,15, 9, 29772, 28937
47197,15, 10, 13579, 18018
47198,15, 3, 32511, 49437
47199,4, 15, 13585, 14253
47200,14, 15, 8287, 16033
47201,10, 15, 19715, 39662
47202,0, 15, 9948, 49921
47203,7, 15, 8299, 1830
47204,4, 15, 838, 49696
47205,15, 0, 2319, 39051
47206,11, 15, 6038, 30660
47207,11, 15, 30072, 35815
47208,15, 13, 49168, 13832
47209,10, 15, 45732, 21434
47210,5, 15, 47512, 16472
47211,7, 15, 18500, 46340
47212,3, 15, 31536, 18016
47213,7, 15, 13723, 30073
47214,15, 6, 24799, 29871
47215,8, 15, 39651, 5157
47216,15, 2, 12240, 44115
47217,2, 15, 33445, 9990
47218,15, 5, 28526, 49488
47219,7, 15, 44426, 10278
47220,10, 15, 43917, 48330
47221,10, 15, 8960, 49926
47222,4, 15, 27215, 31054
47223,15, 7, 1083, 29734
47224,2, 15, 16369, 34973
47225,15, 4, 35100, 3190
47226,15, 2, 38398, 10368
47227,14, 15, 43025, 24647
47228,11, 15, 41844, 22512
47229,15, 11, 28826, 34445
47230,15, 8, 47696, 14771
47231,15, 1, 19615, 28237
47232,2, 15, 45046, 17097
47233,15, 1, 2637, 12252
47234,9, 15, 21552, 31467
47235,15, 5, 47979, 10414
47236,12, 15, 15267, 29653
47237,12, 15, 14584, 49803
47238,15, 14, 25936, 29409
47239,8, 15, 18064, 34763
47240,15, 4, 5609, 40886
47241,3, 15, 42333, 24220
47242,15, 0, 13563, 17042
47243,14, 15, 46046, 17523
47244,15, 13, 16668, 21969
47245,15, 5, 25749, 40505
47246,15, 14, 11745, 36053
47247,5, 15, 49010, 8296
47248,3, 15, 23854, 35705
47249,15, 3, 19999, 26034
47250,15, 3, 9391, 39422
47251,7, 15, 17436, 24369
47252,15, 6, 42618, 34009
47253,3, 15, 38773, 46659
47254,5, 15, 36846, 48585
47255,1, 15, 4612, 31761
47256,11, 15, 48552, 47218
47257,13, 15, 19642, 1397
47258,15, 2, 15426, 49457
47259,15, 9, 8513, 24435
47260,15, 9, 46409, 37317
47261,15, 2, 4262, 1210
47262,13, 15, 25231, 32370
47263,14, 15, 3925, 30839
47264,13, 15, 25966, 46697
47265,0, 15, 47540, 8498
47266,0, 15, 7681, 3724
47267,15, 13, 39236, 35528
47268,15, 14, 39105, 21414
47269,15, 1, 41101, 9333
47270,12, 15, 41209, 2766
47271,15, 4, 36145, 47965
47272,5, 15, 4312, 10064
47273,6, 15, 15558, 45219
47274,3, 15, 11046, 41010
47275,10, 15, 6052, 19329
47276,7, 15, 49216, 6799
47277,5, 15, 18608, 34989
47278,15, 8, 23738, 45678
47279,15, 11, 33545, 18496
47280,15, 12, 25069, 16732
47281,15, 7, 32003, 25495
47282,15, 5, 35632, 1434
47283,15, 11, 9705, 16044
47284,5, 15, 15896, 35093
47285,14, 15, 2607, 6292
47286,13, 15, 29908, 7269
47287,2, 15, 4479, 48406
47288,15, 4, 30722, 24780
47289,2, 15, 33699, 29537
47290,8, 15, 10399, 40446
47291,15, 8, 21130, 27998
47292,15, 5, 28147, 25753
47293,15, 6, 15373, 12031
47294,15, 5, 25997, 43580
47295,11, 15, 49189, 12089
47296,5, 15, 26372, 42058
47297,15, 0, 10044, 27825
47298,3, 15, 40291, 14350
47299,9, 15, 31032, 39410
47300,15, 8, 49786, 48329
47301,15, 9, 7974, 20016
47302,15, 12, 8033, 23915
47303,5, 15, 45723, 34115
47304,15, 3, 3170, 46410
47305,15, 13, 48520, 45771
47306,15, 10, 18323, 14074
47307,2, 15, 5904, 31989
47308,5, 15, 33756, 25719
47309,15, 4, 35876, 36410
47310,15, 9, 19532, 43047
47311,13, 15, 41963, 42176
47312,2, 15, 12303, 21815
47313,15, 9, 22334, 7270
47314,15, 10, 36960, 43928
47315,15, 12, 6508, 10707
47316,9, 15, 18956, 5128
47317,15, 13, 49192, 16129
47318,11, 15, 29433, 13807
47319,1, 15, 18957, 5483
47320,2, 15, 39071, 28437
47321,15, 6, 9497, 27815
47322,12, 15, 48051, 40350
47323,15, 13, 1854, 47536
47324,15, 5, 660, 43898
47325,8, 15, 6465, 10403
47326,15, 12, 16172, 32528
47327,8, 15, 15032, 22016
47328,15, 6, 11136, 2765
47329,15, 0, 27317, 42612
47330,4, 15, 45330, 6831
47331,1, 15, 13550, 40586
47332,15, 4, 10350, 4747
47333,8, 15, 27698, 42985
47334,15, 9, 22791, 39034
47335,13, 15, 6357, 9697
47336,7, 15, 4904, 39525
47337,15, 13, 10587, 14881
47338,0, 15, 34934, 33707
47339,5, 15, 4039, 31533
47340,15, 12, 45448, 16993
47341,14, 15, 23701, 41130
47342,15, 8, 11345, 36284
47343,11, 15, 10896, 20988
47344,15, 8, 6717, 38286
47345,15, 9, 28558, 12771
47346,15, 0, 46221, 26910
47347,15, 9, 28091, 17103
47348,13, 15, 41033, 28579
47349,0, 15, 17749, 23552
47350,2, 15, 35378, 9557
47351,9, 15, 26746, 35190
47352,15, 12, 47941, 7634
47353,0, 15, 28239, 44082
47354,12, 15, 14319, 25676
47355,13, 15, 8372, 11746
47356,7, 15, 16718, 17873
47357,15, 5, 40436, 46886
47358,15, 0, 17864, 11390
47359,0, 15, 36303, 24178
47360,15, 6, 41025, 23692
47361,13, 15, 17572, 47880
47362,15, 13, 47714, 41551
47363,14, 15, 8006, 38763
47364,7, 15, 33974, 45869
47365,15, 4, 17980, 17146
47366,15, 2, 21438, 41761
47367,15, 7, 3963, 48122
47368,15, 14, 28514, 4421
47369,6, 15, 6116, 32373
47370,8, 15, 20973, 20234
47371,10, 15, 49867, 48428
47372,15, 11, 42447, 37546
47373,5, 15, 15248, 34863
47374,6, 15, 16218, 12213
47375,15, 10, 19271, 22478
47376,6, 15, 34308, 1655
47377,15, 6, 48504, 16479
47378,15, 2, 34037, 27328
47379,4, 15, 22570, 13961
47380,15, 5, 14973, 42871
47381,11, 15, 27166, 37310
47382,15, 7, 13792, 8227
47383,15, 11, 28174, 39047
47384,4, 15, 5752, 27903
47385,8, 15, 10133, 42541
47386,11, 15, 3059, 7839
47387,15, 12, 24907, 49406
47388,5, 15, 49541, 45817
47389,15, 4, 7973, 37343
47390,7, 15, 14356, 4905
47391,15, 10, 24561, 48365
47392,1, 15, 2654, 1757
47393,13, 15, 22237, 25531
47394,15, 12, 2839, 30406
47395,15, 5, 8140, 1332
47396,15, 7, 34901, 44062
47397,6, 15, 2835, 21694
47398,9, 15, 49740, 23753
47399,15, 1, 27380, 28189
47400,10, 15, 11143, 5780
47401,15, 5, 31023, 21499
47402,7, 15, 9119, 7706
47403,0, 15, 37351, 48891
47404,15, 7, 31408, 15924
47405,15, 12, 7348, 44990
47406,2, 15, 24117, 41769
47407,7, 15, 10200, 337
47408,15, 8, 44283, 17009
47409,15, 7, 45056, 49284
47410,10, 15, 6253, 19620
47411,15, 14, 12099, 38731
47412,2, 15, 25130, 12926
47413,4, 15, 44789, 5887
47414,15, 9, 29814, 39887
47415,1, 15, 26023, 37056
47416,15, 0, 26037, 49185
47417,15, 8, 32634, 14257
47418,5, 15, 38980, 243
47419,4, 15, 32964, 28865
47420,15, 4, 32747, 8059
47421,5, 15, 38786, 44482
47422,15, 5, 38260, 29469
47423,4, 15, 7060, 8125
47424,15, 9, 35788, 30888
47425,5, 15, 5059, 27549
47426,15, 1, 26982, 8663
47427,5, 15, 31768, 43700
47428,15, 10, 30199, 9802
47429,15, 12, 42328, 17890
47430,15, 1, 45998, 45886
47431,15, 9, 38556, 16097
47432,14, 15, 24500, 41122
47433,15, 7, 40414, 32687
47434,15, 1, 35875, 34785
47435,11, 15, 23435, 14713
47436,15, 8, 26645, 47625
47437,15, 8, 22449, 1629
47438,15, 8, 48596, 18587
47439,8, 15, 27436, 25041
47440,8, 15, 7777, 644
47441,15, 1, 26243, 42136
47442,15, 3, 14303, 6188
47443,0, 15, 30780, 37463
47444,15, 11, 27525, 31694
47445,5, 15, 38461, 6894
47446,8, 15, 42842, 28746
47447,5, 15, 24216, 48968
47448,15, 1, 45177, 18589
47449,3, 15, 47113, 32160
47450,7, 15, 24296, 10374
47451,15, 1, 25273, 20155
47452,15, 5, 33719, 7032
47453,5, 15, 3974, 33242
47454,15, 6, 30927, 33758
47455,10, 15, 6653, 23632
47456,12, 15, 29757, 9516
47457,15, 6, 9641, 32735
47458,7, 15, 10276, 13939
47459,15, 9, 46353, 28706
47460,2, 15, 45734, 20405
47461,10, 15, 9015, 25356
47462,0, 15, 27108, 23719
47463,1, 15, 42074, 43603
47464,15, 9, 44085, 5338
47465,9, 15, 46930, 5206
47466,8, 15, 15371, 12291
47467,14, 15, 34592, 42455
47468,8, 15, 45419, 29226
47469,15, 8, 32142, 15727
47470,8, 15, 221, 18366
47471,8, 15, 18865, 5122
47472,15, 11, 44240, 41989
47473,15, 6, 17943, 36522
47474,0, 15, 41828, 30452
47475,11, 15, 25998, 36659
47476,15, 1, 6305, 35045
47477,15, 8, 927, 593
47478,9, 15, 6975, 42450
47479,9, 15, 47192, 22900
47480,15, 6, 35222, 11844
47481,10, 15, 20242, 32449
47482,15, 6, 14575, 28854
47483,8, 15, 49586, 42202
47484,15, 6, 7356, 20509
47485,15, 6, 12270, 20264
47486,10, 15, 27474, 15315
47487,15, 10, 16909, 10895
47488,15, 10, 9679, 2546
47489,15, 1, 5029, 43028
47490,4, 15, 11528, 30197
47491,15, 14, 39128, 32749
47492,15, 9, 36540, 28413
47493,1, 15, 37766, 16426
47494,15, 14, 43050, 47872
47495,15, 12, 28934, 35673
47496,15, 5, 17784, 11709
47497,15, 6, 40996, 45197
47498,5, 15, 28134, 7316
47499,8, 15, 21721, 40845
47500,13, 15, 1384, 10159
47501,14, 15, 39447, 31299
47502,15, 11, 2657, 7788
47503,15, 8, 38871, 4444
47504,10, 15, 24772, 16720
47505,3, 15, 33680, 36546
47506,11, 15, 38618, 32996
47507,9, 15, 24135, 29423
47508,0, 15, 29952, 28389
47509,4, 15, 16180, 24783
47510,15, 5, 20873, 18232
47511,2, 15, 35514, 18958
47512,6, 15, 5711, 48036
47513,8, 15, 21522, 13688
47514,5, 15, 37677, 30373
47515,2, 15, 28074, 42111
47516,15, 8, 17623, 7696
47517,15, 2, 22656, 5293
47518,15, 1, 29561, 25816
47519,15, 9, 38149, 11358
47520,1, 15, 13672, 10598
47521,8, 15, 14712, 26847
47522,14, 15, 186, 36471
47523,3, 15, 2924, 3986
47524,4, 15, 14622, 33250
47525,9, 15, 5958, 29029
47526,15, 8, 14778, 25050
47527,0, 15, 13874, 21112
47528,15, 14, 32159, 46865
47529,15, 8, 38187, 40725
47530,15, 13, 37813, 24232
47531,15, 5, 20525, 39336
47532,15, 13, 4704, 28427
47533,15, 0, 9377, 27015
47534,4, 15, 41069, 15150
47535,0, 15, 42397, 28841
47536,15, 3, 49886, 19234
47537,15, 2, 46849, 20280
47538,15, 10, 16884, 14684
47539,7, 15, 21941, 35650
47540,14, 15, 34372, 19789
47541,11, 15, 39285, 20092
47542,15, 11, 30489, 36398
47543,5, 15, 30726, 30119
47544,7, 15, 22475, 12255
47545,15, 10, 2463, 35648
47546,15, 11, 40213, 16320
47547,3, 15, 3635, 29696
47548,4, 15, 21507, 31545
47549,15, 7, 16430, 37763
47550,13, 15, 16035, 49190
47551,2, 15, 1503, 36142
47552,15, 0, 29067, 46097
47553,15, 11, 16357, 41701
47554,15, 9, 22874, 22282
47555,15, 0, 11654, 9165
47556,3, 15, 4698, 628
47557,8, 15, 36477, 15905
47558,15, 5, 29257, 9521
47559,8, 15, 48945, 22194
47560,2, 15, 26899, 41766
47561,15, 13, 44999, 4074
47562,4, 15, 23870, 12481
47563,15, 13, 29628, 47897
47564,3, 15, 25519, 3633
47565,15, 0, 6747, 32697
47566,5, 15, 4575, 16971
47567,6, 15, 48801, 43044
47568,3, 15, 39809, 20658
47569,15, 10, 15240, 23918
47570,15, 5, 4243, 13159
47571,15, 0, 16684, 39600
47572,4, 15, 23963, 13564
47573,3, 15, 5998, 16912
47574,6, 15, 5176, 29978
47575,15, 0, 41775, 41328
47576,15, 0, 42959, 12568
47577,15, 8, 2419, 4006
47578,2, 15, 19052, 10645
47579,15, 0, 35538, 6098
47580,15, 10, 1969, 38020
47581,15, 12, 43748, 5998
47582,15, 12, 46576, 9704
47583,15, 2, 27363, 33292
47584,15, 12, 36117, 44748
47585,2, 15, 4977, 48720
47586,4, 15, 31154, 20083
47587,8, 15, 31121, 36251
47588,9, 15, 41495, 13214
47589,15, 1, 18127, 8961
47590,9, 15, 3954, 15302
47591,15, 8, 32287, 43532
47592,15, 7, 5088, 12105
47593,15, 3, 25989, 5082
47594,15, 14, 44793, 16545
47595,13, 15, 10030, 25564
47596,13, 15, 20502, 3596
47597,5, 15, 24133, 5366
47598,15, 2, 22948, 35910
47599,15, 14, 10497, 35234
47600,15, 0, 2912, 41532
47601,15, 5, 37955, 15545
47602,14, 15, 7997, 32549
47603,15, 1, 20020, 13664
47604,15, 14, 30494, 34642
47605,15, 9, 21734, 26683
47606,4, 15, 30141, 23504
47607,15, 2, 20511, 5458
47608,7, 15, 42325, 33751
47609,7, 15, 19636, 852
47610,15, 14, 28271, 29136
47611,4, 15, 39133, 13901
47612,0, 15, 32877, 9053
47613,7, 15, 12418, 18186
47614,15, 7, 37879, 38188
47615,15, 6, 44305, 4472
47616,15, 2, 27058, 42568
47617,15, 0, 42979, 35161
47618,15, 12, 28272, 2014
47619,5, 15, 2103, 44644
47620,4, 15, 39318, 3156
47621,15, 2, 45559, 395
47622,15, 14, 9419, 20112
47623,15, 12, 8443, 15656
47624,7, 15, 14168, 23935
47625,12, 15, 29270, 4686
47626,15, 7, 29999, 6603
47627,15, 7, 22579, 26821
47628,15, 12, 39080, 24908
47629,14, 15, 28043, 31340
47630,15, 2, 28653, 22736
47631,15, 9, 22901, 19758
47632,15, 2, 40420, 40025
47633,15, 13, 13639, 35926
47634,15, 6, 46800, 36431
47635,15, 11, 36590, 19338
47636,5, 15, 49007, 43453
47637,3, 15, 49489, 14016
47638,15, 10, 28227, 45493
47639,15, 1, 20850, 15213
47640,13, 15, 46861, 26228
47641,15, 0, 43478, 47688
47642,9, 15, 23600, 14443
47643,15, 11, 3208, 37210
47644,6, 15, 36081, 11893
47645,15, 12, 41532, 11482
47646,15, 5, 12428, 24844
47647,15, 2, 33331, 35119
47648,15, 10, 8237, 19333
47649,15, 11, 44659, 43091
47650,13, 15, 34291, 11309
47651,5, 15, 34653, 22752
47652,15, 6, 48089, 16759
47653,15, 5, 13984, 10850
47654,11, 15, 29908, 37538
47655,0, 15, 8769, 32826
47656,15, 11, 20234, 41881
47657,4, 15, 37019, 31364
47658,15, 12, 25893, 4360
47659,15, 4, 10744, 41405
47660,15, 4, 42107, 2948
47661,15, 12, 1151, 25304
47662,14, 15, 23463, 2657
47663,15, 5, 39767, 31657
47664,11, 15, 36928, 20297
47665,15, 12, 16460, 39880
47666,4, 15, 49320, 18751
47667,13, 15, 25676, 36826
47668,1, 15, 1455, 7395
47669,15, 0, 27381, 40234
47670,15, 3, 23025, 29474
47671,15, 4, 43901, 48888
47672,15, 13, 2400, 5755
47673,15, 12, 32933, 46781
47674,10, 15, 39256, 274
47675,7, 15, 30213, 45265
47676,15, 12, 303, 6908
47677,15, 9, 6816, 42229
47678,10, 15, 7395, 18728
47679,15, 6, 36454, 39420
47680,6, 15, 29768, 49521
47681,11, 15, 236, 8122
47682,15, 11, 11922, 49539
47683,15, 14, 4389, 22354
47684,15, 11, 5960, 36745
47685,15, 12, 42436, 30488
47686,5, 15, 35744, 22394
47687,15, 4, 18749, 1633
47688,13, 15, 38259, 27464
47689,1, 15, 34712, 18593
47690,15, 1, 20740, 34700
47691,15, 13, 11330, 2604
47692,6, 15, 29360, 25632
47693,15, 1, 9468, 11867
47694,5, 15, 42051, 41708
47695,15, 5, 47979, 27661
47696,15, 0, 35479, 27342
47697,15, 9, 16967, 3502
47698,15, 11, 32073, 48493
47699,15, 8, 27723, 20829
47700,12, 15, 2705, 38474
47701,15, 8, 38164, 19081
47702,15, 9, 34351, 22408
47703,1, 15, 36980, 31434
47704,0, 15, 41303, 2878
47705,15, 4, 37481, 2808
47706,10, 15, 43169, 40939
47707,3, 15, 16052, 30509
47708,15, 5, 39445, 49269
47709,15, 1, 7405, 15742
47710,13, 15, 7003, 38587
47711,15, 7, 3767, 41945
47712,15, 1, 15592, 22956
47713,3, 15, 26131, 15341
47714,4, 15, 11685, 1029
47715,14, 15, 30125, 3372
47716,5, 15, 37433, 27982
47717,5, 15, 25694, 37446
47718,15, 11, 11577, 32176
47719,15, 2, 45616, 5912
47720,8, 15, 22777, 44303
47721,7, 15, 35613, 48516
47722,15, 4, 15406, 33005
47723,15, 6, 24355, 37856
47724,8, 15, 17961, 47662
47725,10, 15, 24208, 30408
47726,13, 15, 46766, 46732
47727,1, 15, 25329, 40470
47728,15, 12, 25502, 42500
47729,2, 15, 38189, 9198
47730,11, 15, 35171, 44506
47731,15, 3, 49925, 48325
47732,15, 10, 11982, 33614
47733,12, 15, 46969, 35214
47734,7, 15, 19114, 30110
47735,0, 15, 13888, 28261
47736,2, 15, 3398, 31928
47737,15, 11, 14343, 46244
47738,1, 15, 22817, 4366
47739,15, 0, 23048, 48333
47740,14, 15, 11810, 40646
47741,15, 14, 18230, 15994
47742,1, 15, 21737, 937
47743,7, 15, 38686, 14839
47744,15, 2, 20399, 22906
47745,9, 15, 20885, 37791
47746,3, 15, 11373, 4537
47747,15, 1, 31191, 30317
47748,15, 3, 47851, 1668
47749,15, 6, 36796, 3598
47750,5, 15, 10473, 24336
47751,13, 15, 12943, 40942
47752,15, 11, 320, 6349
47753,3, 15, 19633, 23350
47754,15, 2, 46270, 8720
47755,15, 11, 5002, 8194
47756,3, 15, 46716, 23295
47757,4, 15, 5042, 6533
47758,15, 6, 37053, 48742
47759,4, 15, 45929, 26146
47760,2, 15, 1354, 22236
47761,15, 12, 37354, 48378
47762,12, 15, 42445, 16334
47763,15, 4, 14537, 15559
47764,14, 15, 37792, 22140
47765,6, 15, 18847, 23497
47766,15, 9, 38104, 17159
47767,15, 13, 47088, 41170
47768,1, 15, 9733, 33689
47769,15, 0, 22341, 296
47770,0, 15, 37379, 30540
47771,6, 15, 4667, 39940
47772,15, 5, 8835, 13625
47773,5, 15, 12468, 49421
47774,11, 15, 11662, 20105
47775,15, 2, 31816, 21362
47776,10, 15, 10834, 23923
47777,15, 4, 22289, 40496
47778,15, 8, 39989, 23323
47779,15, 12, 41148, 40425
47780,15, 14, 47878, 3796
47781,15, 0, 28764, 10205
47782,2, 15, 16049, 31126
47783,15, 2, 12453, 2534
47784,15, 9, 18239, 30805
47785,15, 11, 13743, 8257
47786,6, 15, 40588, 28116
47787,0, 15, 34970, 25018
47788,3, 15, 12507, 34463
47789,15, 11, 13401, 43382
47790,15, 1, 39725, 33652
47791,2, 15, 47373, 8576
47792,15, 2, 34564, 9113
47793,15, 6, 389, 46269
47794,10, 15, 22104, 42251
47795,10, 15, 31516, 18310
47796,1, 15, 39972, 2185
47797,15, 1, 985, 11488
47798,14, 15, 7133, 11758
47799,15, 7, 4147, 36237
47800,15, 4, 36064, 8181
47801,15, 1, 37428, 9166
47802,15, 11, 17323, 1264
47803,15, 1, 9791, 46037
47804,15, 10, 14057, 43614
47805,15, 14, 5402, 21264
47806,15, 13, 14270, 14607
47807,15, 8, 19869, 4401
47808,15, 2, 26863, 1496
47809,15, 11, 13819, 14983
47810,13, 15, 20848, 23075
47811,15, 7, 5680, 27094
47812,2, 15, 21281, 37497
47813,4, 15, 16468, 42706
47814,12, 15, 12359, 1488
47815,15, 3, 38299, 1900
47816,11, 15, 15890, 18302
47817,15, 6, 12240, 24255
47818,15, 10, 40197, 16108
47819,2, 15, 25428, 10167
47820,2, 15, 12501, 29185
47821,5, 15, 34961, 3552
47822,1, 15, 49358, 4446
47823,15, 7, 47153, 37119
47824,9, 15, 2346, 29287
47825,15, 11, 499, 2254
47826,12, 15, 5413, 5794
47827,15, 1, 30598, 9632
47828,15, 8, 13340, 26771
47829,3, 15, 39387, 13605
47830,15, 14, 38026, 41794
47831,1, 15, 12464, 5224
47832,13, 15, 36948, 1568
47833,9, 15, 44757, 22590
47834,15, 8, 45119, 13077
47835,15, 11, 2561, 45418
47836,15, 11, 10051, 27697
47837,15, 12, 16005, 37503
47838,15, 3, 23925, 43534
47839,10, 15, 16576, 11281
47840,15, 4, 13565, 35785
47841,15, 2, 17725, 49278
47842,15, 5, 49949, 10215
47843,15, 5, 4085, 26534
47844,10, 15, 32778, 3715
47845,15, 11, 16235, 27828
47846,15, 10, 19497, 49187
47847,5, 15, 21176, 8523
47848,0, 15, 21899, 28561
47849,15, 7, 19193, 16709
47850,15, 8, 44645, 26592
47851,15, 0, 23876, 42782
47852,15, 1, 44170, 16332
47853,13, 15, 33108, 19997
47854,12, 15, 38644, 36898
47855,15, 13, 49548, 38006
47856,15, 6, 26563, 15969
47857,15, 0, 1999, 22304
47858,15, 1, 45545, 620
47859,15, 11, 48268, 18829
47860,15, 10, 4902, 14790
47861,7, 15, 39921, 49759
47862,15, 3, 23511, 6782
47863,1, 15, 28972, 22742
47864,15, 7, 19108, 17814
47865,2, 15, 26110, 23838
47866,7, 15, 13633, 49887
47867,11, 15, 23298, 49417
47868,6, 15, 19940, 29818
47869,1, 15, 11686, 18649
47870,15, 2, 3632, 2372
47871,12, 15, 38493, 13802
47872,12, 15, 8496, 14836
47873,15, 5, 16887, 4932
47874,8, 15, 6218, 38397
47875,2, 15, 14974, 19925
47876,15, 4, 32124, 33623
47877,3, 15, 45038, 15955
47878,15, 8, 7348, 45457
47879,10, 15, 7695, 41424
47880,1, 15, 11107, 38330
47881,15, 3, 28679, 6658
47882,15, 9, 35433, 8419
47883,13, 15, 39186, 19329
47884,5, 15, 10062, 9254
47885,11, 15, 22484, 32315
47886,10, 15, 42807, 45018
47887,8, 15, 592, 36732
47888,15, 1, 3678, 12219
47889,6, 15, 8882, 4132
47890,15, 8, 46134, 20303
47891,15, 10, 42343, 31743
47892,15, 7, 46479, 35619
47893,9, 15, 35065, 24032
47894,8, 15, 37051, 36360
47895,15, 12, 10071, 20626
47896,1, 15, 35446, 28842
47897,0, 15, 86, 37987
47898,9, 15, 4434, 8637
47899,15, 4, 39868, 13832
47900,15, 8, 49577, 40024
47901,15, 4, 21066, 39312
47902,13, 15, 8608, 45484
47903,12, 15, 46424, 30429
47904,10, 15, 24178, 26786
47905,3, 15, 18371, 33564
47906,2, 15, 41377, 29841
47907,15, 8, 47844, 31582
47908,15, 9, 42664, 33273
47909,11, 15, 12132, 15649
47910,12, 15, 34591, 49469
47911,0, 15, 18455, 4897
47912,12, 15, 39793, 17059
47913,15, 11, 45317, 10669
47914,4, 15, 11931, 26271
47915,15, 4, 14444, 32956
47916,4, 15, 21736, 48751
47917,15, 2, 36234, 18312
47918,14, 15, 3146, 17753
47919,12, 15, 13449, 3690
47920,9, 15, 13010, 21063
47921,15, 3, 48736, 13193
47922,15, 8, 29335, 17988
47923,15, 0, 9986, 45218
47924,15, 13, 24577, 36293
47925,15, 1, 4271, 18575
47926,15, 4, 38432, 15731
47927,1, 15, 13734, 22836
47928,15, 9, 4757, 43502
47929,15, 0, 47083, 33452
47930,8, 15, 12519, 7204
47931,0, 15, 17474, 12610
47932,2, 15, 49879, 24688
47933,8, 15, 44285, 26332
47934,1, 15, 952, 26201
47935,14, 15, 15904, 48785
47936,15, 14, 24837, 39305
47937,10, 15, 34474, 47129
47938,15, 2, 5553, 39076
47939,3, 15, 20846, 6240
47940,15, 0, 4262, 19738
47941,15, 4, 14615, 13958
47942,15, 11, 34240, 11805
47943,3, 15, 17484, 26982
47944,3, 15, 47777, 21543
47945,13, 15, 45213, 27103
47946,15, 9, 46387, 3327
47947,2, 15, 20994, 43859
47948,15, 2, 36262, 26977
47949,15, 9, 1081, 28540
47950,15, 0, 33141, 3696
47951,15, 8, 28490, 33213
47952,10, 15, 28122, 5300
47953,15, 2, 15962, 4782
47954,15, 12, 18697, 37099
47955,2, 15, 11072, 15208
47956,15, 1, 11792, 39980
47957,15, 13, 39160, 49044
47958,3, 15, 36823, 17796
47959,11, 15, 34246, 34871
47960,15, 11, 9839, 45454
47961,15, 14, 9076, 28740
47962,15, 0, 15521, 44333
47963,15, 2, 2907, 42597
47964,12, 15, 21512, 5603
47965,15, 6, 47642, 11597
47966,15, 11, 19534, 33453
47967,0, 15, 7002, 19013
47968,15, 4, 21143, 41058
47969,15, 12, 20689, 9281
47970,15, 2, 8719, 47622
47971,6, 15, 40079, 18678
47972,15, 13, 13847, 20743
47973,4, 15, 44770, 22454
47974,15, 2, 1623, 25539
47975,8, 15, 30688, 7467
47976,8, 15, 28664, 12279
47977,15, 3, 12028, 45550
47978,15, 2, 34295, 3165
47979,9, 15, 20398, 48862
47980,0, 15, 3332, 36869
47981,15, 12, 1252, 4291
47982,0, 15, 15251, 23156
47983,15, 1, 20713, 36110
47984,1, 15, 10753, 30795
47985,15, 11, 9277, 5054
47986,2, 15, 22480, 14454
47987,15, 13, 46820, 26460
47988,15, 14, 18799, 12375
